"TIMESTAMP","RECORD","FC_mass","FC_QC","FC_samples","LE","LE_QC","LE_samples","H","H_QC","H_samples","NETRAD","G","SG","energy_closure","poor_enrg_clsur","Bowen_ratio","TAU","TAU_QC","USTAR","TSTAR","TKE","TA_1_1_1","RH_1_1_1","T_DP_1_1_1","e_amb","e_sat_amb","TA_1_1_2","RH_1_1_2","T_DP_1_1_2","e","e_sat","TA_1_1_3","RH_1_1_3","T_DP_1_1_3","e_probe","e_sat_probe","H2O_density_probe","PA","VPD","TA_1_1_4","Ux","Ux_SIGMA","Uy","Uy_SIGMA","Uz","Uz_SIGMA","T_SONIC","T_SONIC_SIGMA","sonic_azimuth","WS","WS_RSLT","WD_SONIC","WD_SIGMA","WD","WS_MAX","CO2_density","CO2_density_SIGMA","H2O_density","H2O_density_SIGMA","CO2_sig_strgth_Min","H2O_sig_strgth_Min","P","ALB","SW_IN","SW_OUT","LW_IN","LW_OUT","T_nr","R_LW_in_meas","R_LW_out_meas","sun_azimuth","sun_elevation","hour_angle","sun_declination","air_mass_coeff","daytime","TS_1_1_1","TS_1_1_2","SWC_1_1_1","SWC_1_1_2","TS_CS65X_1_1_1","TS_CS65X_1_1_2","cs65x_ec_1_1_1","cs65x_ec_1_1_2","G_plate_1_1_1","G_plate_1_1_2","G_1_1_1","G_1_1_2","SG_1_1_1","SG_1_1_2","FETCH_MAX","FETCH_90","FETCH_55","FETCH_40","UPWND_DIST_INTRST","FP_DIST_INTRST","FP_EQUATION"
"TS","RN","mg m-2 s-1","Grade","samples","W m-2","Grade","samples","W m-2","grade","samples","W m-2","W m-2","W m-2","fraction","","fraction","kg m-1 s-2","grade","m s-1","deg C","m2 s-2","deg C","%","deg C","kPa","kPa","deg C","%","deg C","kPa","kPa","deg C","%","deg C","kPa","kPa","g/m^3","kPa","hPa","deg C","m s-1","m s-1","m s-1","m s-1","m s-1","m s-1","deg C","deg C","Decimal degrees","m s-1","m s-1","decimal degrees","decimal degrees","decimal degrees","m s-1","mg m-3","mg m-3","g m-3","g m-3","fraction","fraction","mm","%","W m-2","W m-2","W m-2","W m-2","Klvin","W m-2","W m-2","decimal degrees","decimal degrees","decimal degrees","decimal degrees","adimensional","fraction","deg C","deg C","%","%","deg C","deg C","dS m-1","dS m-1","W m-2","W m-2","W m-2","W m-2","","","m","m","m","m","m","%","authors"
"","","Smp","Smp","Tot","Smp","Smp","Tot","Smp","Smp","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Min","Min","Tot","Smp","Avg","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-02-27 06:00:00",2084,0.007387035,7,36000,2.502191,7,36000,-30.50899,7,36000,-86.125,-24.25434,-6.239387,0.4526668,"FALSE",-12.19291,0.06774893,7,0.252082,0.1127175,0.4200176,4.565775,51.53587,-4.572093,0.4371862,0.849891,5.462926,48.5915,-4.529364,0.4385943,0.9050447,4.483692,53.0666,-4.253833,0.4477607,0.8449301,3.494744,85.12002,4.664505,4.53328,-3.878661,0.645134,-1.543277,0.5722297,0.08522613,0.3104681,5.920847,0.6288821,227,4.209133,4.174411,201.6972,7.356871,25.3028,7.492609,690.9882,1.804499,3.411248,0.06801502,0.9437549,0.9257719,0,0,-3.883214,0.5805581,252.5407,334.202,277.0853,-81.79312,-0.1318937,87.0695,-17.04356,-105.2756,-8.222819,"NAN",0,7.342377,5.297969,3.679107,4.538819,6.791821,6.242925,0.03605819,0.0290675,-18.92309,-17.10681,-25.13559,-23.37308,-6.212505,-6.266269,42.29476,122.1495,61.08355,46.13449,266.4175,98.1991,"Kljun et al"
"2026-02-27 07:00:00",2085,0.006623074,7,36000,5.574986,7,36000,-42.0025,7,36000,-82.04801,-21.96548,-4.832907,0.6062913,"FALSE",-7.5341,0.0872596,7,0.2859159,0.1366654,0.954262,4.303852,51.30265,-4.880663,0.4271165,0.8347022,5.156465,48.51419,-4.840127,0.428423,0.8862767,4.254691,52.57945,-4.591475,0.4365145,0.8316272,3.409768,85.14688,4.578537,4.250367,-4.119783,1.032463,-1.223559,0.8496284,0.07943667,0.3473837,5.603114,0.7536757,227,4.377126,4.29765,196.5412,10.91465,30.45877,8.527775,692.4819,2.902582,3.335825,0.06811441,0.9435589,0.9254543,0,6.160171,-2.021426,0.6724781,254.54,333.8941,277.0202,-79.48158,-0.1274647,96.31242,-5.165769,-90.27345,-8.207217,"NAN",0.08888889,7.037769,4.989757,3.688315,4.547291,6.504021,5.91478,0.03561097,0.02866722,-18.06015,-16.20501,-22.5978,-21.33317,-4.53765,-5.128165,42.81261,123.5283,61.81289,46.68725,266.4175,98.22453,"Kljun et al"
"2026-02-27 08:00:00",2086,-0.02374279,7,36000,9.415099,7,36000,-23.64691,7,36000,-27.37175,-14.60064,-0.5422688,1.114375,"FALSE",-2.511594,0.08035382,7,0.2747118,0.08028118,0.7064775,5.136038,47.92618,-4.996495,0.4233844,0.8843274,5.992412,45.31205,-4.955926,0.4246827,0.9385945,5.086023,49.22005,-4.688446,0.4333273,0.8812026,3.374715,85.18784,5.139118,5.152268,-3.964669,0.7714629,-1.225663,0.8438904,0.08844574,0.3250366,6.436199,0.5041491,227,4.236979,4.149808,197.1788,11.61834,29.82123,8.173444,689.9571,1.394285,3.296688,0.05982615,0.9436865,0.9256601,0,22.95072,65.56522,14.06948,259.4686,338.3361,277.9306,-78.9678,-0.1002963,105.6425,6.435636,-75.27168,-8.19143,8.739674,1,6.725364,4.925808,3.649382,4.505069,6.253517,5.655809,0.0352632,0.02836139,-15.20847,-12.90828,-21.57591,-7.625375,-6.36744,5.282902,43.641,125.0047,62.8492,47.48647,266.4175,98.47475,"Kljun et al"
"2026-02-27 09:00:00",2087,-0.08729206,7,36000,27.04354,7,36000,43.03978,7,36000,132.3628,13.26624,13.94752,0.5884581,"TRUE",1.5915,0.1069979,7,0.3181193,-0.1270633,0.6401845,7.411328,42.21159,-4.626242,0.4354478,1.036406,8.125887,40.28844,-4.592517,0.436561,1.087911,7.225303,43.64496,-4.346454,0.4446569,1.023107,3.436545,85.24427,6.513504,7.288669,-3.737925,0.9032563,-1.343531,0.588672,0.09930136,0.3434564,8.585342,0.9462456,227,4.021472,3.972045,199.7701,8.980009,27.22995,8.437407,686.3026,2.411602,3.363152,0.07999343,0.9437677,0.9257804,0,20.40425,275.6533,56.23625,266.8141,353.8683,281.0407,-87.06149,-0.007219774,115.8319,17.37188,-60.2699,-8.175727,2.876198,1,6.42134,5.920958,3.615621,4.493278,6.161543,5.727555,0.03526139,0.02833903,-3.139889,1.777333,-5.87525,32.40774,-2.735361,30.63041,46.74417,129.1955,66.48965,50.32042,266.4175,99.71064,"Kljun et al"
"2026-02-27 10:00:00",2088,-0.1140656,7,36000,41.12227,7,36000,81.35952,7,36000,293.551,55.0382,30.22989,0.5135229,"FALSE",1.978478,0.04124746,7,0.1985108,-0.3887924,0.6965801,10.8839,33.93161,-4.44661,0.4415425,1.311494,11.04248,33.51687,-4.439074,0.4418163,1.323935,10.19706,36.07531,-4.212732,0.4492479,1.250978,3.435704,85.2876,8.821186,10.21672,-1.998547,1.025905,-0.908504,0.5211776,0.05704658,0.2627798,11.51209,1.048132,227,2.282898,2.195359,204.4457,15.8614,22.55426,5.06495,682.158,2.378448,3.368658,0.1267366,0.9441981,0.9262878,0,19.99085,499.2107,99.78588,271.8704,377.7442,285.6311,-105.7234,0.1504798,127.7107,27.38489,-45.2679,-8.160091,1.840617,1,6.507494,8.293358,3.600147,4.53475,6.461064,6.547467,0.03597431,0.02927042,19.63117,29.98545,25.58822,84.48817,5.957054,54.50272,20.75231,159.0444,47.42262,33.97662,266.4175,95.27108,"KormannMeixner"
"2026-02-27 11:00:00",2089,-0.1142487,5,36000,62.6163,5,36000,85.39458,5,36000,431.1983,90.58209,37.21075,0.4345387,"TRUE",1.363776,0.09743058,4,0.3064429,-0.2667463,1.060277,13.67343,26.31897,-5.333666,0.4131776,1.570904,13.56405,26.52515,-5.338704,0.4130313,1.561845,12.79186,28.29335,-5.147506,0.4187527,1.483833,3.173481,85.30135,11.48814,12.79945,1.31854,1.238859,-0.516261,0.7169095,0.08373521,0.2679989,14.00678,0.9060505,227,1.809371,1.416004,338.6175,37.76769,248.3825,7.004083,680.6879,2.43452,3.12148,0.1696164,0.9449049,0.9269239,0,19.20261,687.468,131.9467,277.2245,401.5474,290.0117,-124.0031,0.3198403,142.1556,35.73907,-30.26628,-8.14426,1.443226,1,7.128462,11.30605,3.565871,4.583833,7.301139,8.061128,0.03756139,0.03110861,44.65068,62.09201,60.08082,121.0834,15.43014,58.99136,54.27164,149.9,77.18639,58.41687,266.4175,99.43508,"Kljun et al"
"2026-02-27 12:00:00",2090,-0.01088539,1,36000,63.52044,1,36000,154.2942,1,36000,503.1915,97.25703,32.35306,0.5365758,"FALSE",2.429047,0.0153097,4,0.1218776,-1.220072,0.8800595,14.88226,22.54495,-6.332405,0.3827467,1.698988,15.31802,21.94281,-6.312547,0.3833684,1.749403,14.56239,23.86869,-5.84657,0.3969599,1.664343,2.989657,85.25473,13.66035,14.60768,2.412526,0.9445137,-0.2381573,0.873368,0.07696602,0.324409,15.73171,0.922314,227,2.595492,2.42425,354.3622,20.80559,232.6378,6.009428,677.3618,2.32699,2.879425,0.1344462,0.9435233,0.9253592,0,19.09669,777.2868,148.4538,283.6144,409.256,291.368,-125.1701,0.4713924,159.7041,41.48702,-15.26415,-8.128644,1.269374,1,8.118717,14.33645,3.600331,4.627278,8.513762,9.610666,0.03944555,0.03309166,58.11965,71.68829,76.42538,118.0887,18.30572,46.4004,20.34491,124.6134,41.64326,30.9705,266.4175,97.20618,"KormannMeixner"
"2026-02-27 13:00:00",2091,0.01158383,1,36000,70.14028,1,36000,200.9805,1,36000,526.6491,88.3924,20.80043,0.6186345,"TRUE",2.865407,0.06452259,1,0.2508771,-0.7762105,1.288125,16.00434,20.54493,-6.603631,0.3749793,1.825532,16.64005,19.75839,-6.574869,0.3758563,1.90381,15.91823,21.8861,-5.837084,0.3973159,1.815465,2.978266,85.19883,15.27954,15.96004,3.383579,1.073254,-0.2021647,1.136262,0.1381919,0.3650833,17.04767,0.9709907,227,3.591085,3.389602,356.5807,19.18629,230.4193,7.4202,674.0867,2.408228,2.810009,0.1482886,0.9427145,0.9246747,0,19.27344,808.2668,155.7768,287.3426,413.1836,292.0533,-125.2967,0.5443041,179.643,43.62067,-0.2623406,-8.112893,1.217348,1,9.208426,16.24678,3.620011,4.662819,9.819117,10.87008,0.04131472,0.03461389,62.37681,72.80713,82.59358,94.19122,20.21677,21.38409,36.99727,102.1828,52.60327,39.81309,266.4175,99.85394,"Kljun et al"
"2026-02-27 14:00:00",2092,0.01366827,1,36000,62.0792,1,36000,189.6434,1,36000,489.4271,68.0607,5.792164,0.597396,"TRUE",3.054862,0.08388904,2,0.2864682,-0.6433496,1.800704,16.5678,18.47739,-7.516579,0.3495554,1.892297,17.23682,17.74216,-7.486626,0.3504066,1.977236,16.55037,19.9225,-6.542615,0.3764793,1.890173,2.815941,85.13437,16.26829,16.61419,3.624346,1.257809,0.09100929,1.367252,0.1306635,0.3872275,17.61797,0.9725507,227,3.901392,3.625482,1.438442,21.54067,225.5615,8.148634,672.6486,2.391682,2.614401,0.1440316,0.9420634,0.9240583,0,19.65481,763.919,150.1113,291.1219,415.5025,292.4638,-123.8428,0.5378956,199.6411,41.65734,14.73943,-8.097105,1.263266,1,10.31563,16.42208,3.618108,4.66575,11.04548,11.81573,0.04293111,0.03552556,60.53955,63.99752,80.48695,55.63445,19.9474,-8.36307,39.23025,108.349,55.78064,42.21766,266.4175,99.84101,"Kljun et al"
"2026-02-27 15:00:00",2093,0.0128409,1,36000,52.55541,1,36000,151.8929,1,36000,379.417,46.54603,5.355058,0.6141968,"TRUE",2.890147,0.0894926,2,0.2960445,-0.4992482,1.626372,16.70802,16.91969,-8.528514,0.322978,1.909057,17.43008,16.19336,-8.496496,0.3238165,2.000474,16.73842,18.43347,-7.391312,0.3525647,1.91276,2.635354,85.08677,16.76657,16.76879,3.669334,1.298712,0.1736737,1.193446,0.122018,0.376533,17.78269,0.8008096,227,3.877977,3.673448,2.709859,18.60199,224.2902,8.686066,671.9615,1.922595,2.414457,0.1051243,0.9419761,0.9239888,0,20.14197,627.7109,126.4258,292.6919,414.56,292.319,-121.451,0.41704,217.3209,36.04441,29.74156,-8.081476,1.428843,1,11.31564,16.13085,3.668532,4.703014,12.03919,12.65058,0.04409111,0.03595736,50.47886,31.90309,65.50286,27.5892,15.024,-4.313888,41.19783,113.7867,58.58107,44.33691,266.4175,99.82359,"Kljun et al"
"2026-02-27 16:00:00",2094,0.009769469,1,36000,43.85357,1,36000,125.2307,1,36000,280.7459,30.90581,3.946411,0.6767699,"TRUE",2.855655,0.05144411,1,0.2246168,-0.5433431,1.482498,17.04448,15.71027,-9.226443,0.3062448,1.950368,17.779,15.02431,-9.194106,0.3070493,2.044563,17.00935,17.29381,-8.009086,0.3364363,1.946005,2.512469,85.03839,17.37514,17.0317,3.110756,1.070602,0.1941361,1.304489,0.1040532,0.3422212,18.11391,0.7197181,227,3.383786,3.116806,3.571079,22.75219,223.429,9.679679,671.2756,1.75463,2.28675,0.1593116,0.9428522,0.9249072,0,21.01357,514.9761,108.1048,290.1532,416.2787,292.647,-125.8525,0.272878,231.8987,27.78273,44.74322,-8.065667,1.810447,1,11.98297,16.00872,3.60618,4.722056,12.67401,13.41999,0.04441667,0.03603292,40.28039,13.6384,49.16776,12.64385,8.887365,-0.9945437,35.75538,98.76436,50.83809,38.47706,266.4175,99.85565,"Kljun et al"
"2026-02-27 17:00:00",2095,0.008428618,1,36000,36.70254,2,36000,53.56224,1,36000,98.63903,20.08223,-1.379978,1.149039,"FALSE",1.459361,0.02657047,3,0.161472,-0.3235734,0.9168059,17.20303,12.91496,-11.60503,0.2542035,1.969992,17.82206,12.42895,-11.57829,0.2547701,2.048982,17.03154,14.54126,-10.2254,0.2832764,1.948639,2.115326,84.97657,17.94212,17.06962,1.916542,0.9418067,0.543143,0.9403701,0.07117205,0.2496321,18.10015,0.4426243,227,2.231429,1.992016,15.82265,26.53186,211.1774,10.5481,671.127,1.213607,1.897158,0.1870556,0.943113,0.9253676,0,22.16818,291.6405,64.46774,287.7611,416.2948,292.6953,-128.5237,0.01006959,243.88,17.82899,59.74515,-8.049972,2.792475,1,12.47435,15.55286,3.581576,4.695847,13.02531,13.97169,0.04428264,0.03596416,27.2798,15.64462,35.53003,4.634436,8.250227,-11.01018,22.67643,166.1451,50.71371,36.60949,266.4175,95.01597,"KormannMeixner"
"2026-02-27 18:00:00",2096,0.01578526,8,36000,9.412208,8,36000,13.67988,8,36000,-59.14728,-3.703174,-8.281904,-0.416493,"FALSE",1.453418,0.01672073,3,0.127945,-0.1040333,0.2524347,16.29048,15.41525,-10.07276,0.2861064,1.860312,17.11549,14.66641,-10.03671,0.2869222,1.960064,16.25058,16.98148,-8.865866,0.3144219,1.855612,2.354278,84.95541,16.73142,16.20779,2.320492,0.4656694,0.3782479,0.5167527,0.05159623,0.1448727,17.428,0.5718915,227,2.411153,2.351117,9.258007,12.78147,217.742,4.852654,672.59,1.556142,2.141986,0.09148698,0.9380974,0.9250861,0,26.79328,75.10076,17.90608,285.7886,402.1306,290.2036,-116.5699,-0.2279341,254.1409,6.92187,74.74721,-8.034263,7.960825,1,12.8153,14.76301,3.533387,4.664902,12.94247,13.98919,0.04334208,0.03557194,1.923947,7.233513,7.228018,-14.63437,5.30407,-21.86788,43.81739,346.4557,100.5212,72.49625,266.4175,85.71111,"KormannMeixner"
"2026-02-27 19:00:00",2097,0.02329515,9,36000,2.725874,9,36000,4.005183,9,36000,-101.8724,-35.78231,-22.2941,-0.1018467,"FALSE",1.46932,0.04766925,4,0.2151494,-0.01796541,1.81589,13.82252,18.80454,-9.670226,0.2956568,1.590976,14.70886,17.87281,-9.631228,0.2965407,1.687227,13.77128,20.21375,-8.755733,0.3173314,1.585362,2.396941,84.91874,13.90687,13.63305,-0.04869324,1.821688,-0.2710553,0.5464799,0.05698686,0.1208,15.0292,1.572574,227,1.834607,0.2753956,259.8164,74.67341,327.1836,3.309692,678.0729,6.077872,2.23301,0.1545363,0.9446227,0.9267048,0,3.248629,-4.400158,0.1121844,281.5231,378.8832,285.9363,-97.64509,-0.2850236,263.5167,-4.627206,89.74884,-8.018411,"NAN",0.1333333,12.70005,13.15232,3.475612,4.617458,12.37622,13.19268,0.04186194,0.03471402,-13.41227,-13.56415,-24.74454,-46.82008,-11.33227,-33.25593,69.28688,191.4126,98.56168,74.59238,266.4175,97.70323,"Kljun et al"
"2026-02-27 20:00:00",2098,-0.008008685,7,36000,10.75363,7,36000,-25.35977,7,36000,-91.50748,-38.77982,-19.54521,0.277011,"FALSE",-2.358252,0.0314369,7,0.1736581,0.139174,0.4601265,10.2719,28.35998,-7.299934,0.3554938,1.255732,11.16148,26.84039,-7.259377,0.3566,1.333055,10.21557,29.54829,-6.812681,0.3690438,1.250942,2.822114,84.91547,9.764555,10.20368,-2.929866,0.7060482,-1.252488,0.6150216,0.06164753,0.2085602,11.54218,0.7423663,227,3.24963,3.186348,203.1463,11.30341,23.85364,6.154968,685.0056,4.305168,2.717966,0.1556609,0.9442823,0.9263341,0,0,-4.576532,0.1668401,275.4127,362.1768,282.715,-86.93392,-0.1698034,272.782,-16.49713,104.751,-8.002803,"NAN",0,12.00451,11.64234,3.432083,4.557708,11.60787,12.05514,0.04047694,0.03344111,-19.11321,-19.35602,-33.68496,-43.87469,-14.57175,-24.51867,43.81027,1923.812,208.2581,123.4312,266.4175,61.24226,"KormannMeixner"
"2026-02-27 21:00:00",2099,0.02307045,7,36000,7.426356,7,36000,-47.00796,7,36000,-96.25658,-32.23722,-13.45694,0.6182755,"FALSE",-6.329882,0.09866651,7,0.3077452,0.145642,0.7491405,10.49348,29.29183,-6.663358,0.3728992,1.273913,11.41969,27.64845,-6.620915,0.3741108,1.355158,10.3947,30.86268,-6.063663,0.3903774,1.265476,2.983327,84.92607,9.810476,10.39465,-4.385794,0.9334014,-1.849046,0.697771,0.1131576,0.374377,11.81958,0.4573151,227,4.80482,4.75965,202.8602,7.853619,24.13983,8.722929,682.4047,1.602745,2.848778,0.07128538,0.94392,0.9259881,0,0,-4.479669,0.5258868,272.478,363.729,283.0161,-91.40939,-0.1583615,282.7874,-28.16446,119.7528,-7.986989,"NAN",0,11.20905,10.57878,3.402978,4.51325,10.90473,11.10643,0.03936611,0.03224972,-19.28535,-18.2752,-31.73711,-32.73733,-12.45176,-14.46213,42.65392,122.8856,61.55021,46.49231,266.4175,98.28196,"Kljun et al"
"2026-02-27 22:00:00",2100,0.03023053,7,36000,9.192532,7,36000,-52.03745,7,36000,-97.16753,-26.49063,-9.142118,0.6062082,"FALSE",-5.66084,0.1065206,7,0.3193694,0.1549792,0.7029449,9.832754,30.5609,-6.689375,0.3721193,1.219033,10.74207,28.86609,-6.647613,0.3733102,1.295751,9.771668,32.07995,-6.105271,0.3891125,1.213942,2.98022,84.94592,9.224406,9.727345,-4.7131,0.8084906,-2.107764,0.769079,0.1223069,0.4009365,11.13994,0.5423765,227,5.21381,5.162942,204.0949,8.000776,22.90515,9.276596,684.5652,1.92107,2.849476,0.05775784,0.9439296,0.9259539,0,0,-4.713079,0.2304592,268.8958,361.1198,282.506,-92.37613,-0.1521454,294.6942,-39.31078,134.7547,-7.971227,"NAN",0,10.71607,9.918819,3.3819,4.487903,10.3469,10.42009,0.03847486,0.03144139,-18.11124,-16.58579,-24.87475,-28.10652,-6.763507,-11.52073,41.60518,119.8692,60.03349,45.347,266.4175,98.29753,"Kljun et al"
"2026-02-27 23:00:00",2101,0.03067844,7,36000,7.691168,7,36000,-55.74909,7,36000,-95.3607,-27.00427,-9.561541,0.7030491,"FALSE",-7.248456,0.1179695,7,0.335434,0.1574517,0.6156307,8.732598,33.75732,-6.353632,0.3817848,1.131847,9.643021,31.8619,-6.311531,0.3830146,1.203745,8.680969,35.27467,-5.821513,0.3976112,1.127829,3.057075,84.95528,8.207306,8.655736,-4.699833,0.8173131,-1.89642,0.6363696,0.1196884,0.3978621,10.0497,0.4722897,227,5.104756,5.068021,201.9744,6.871258,25.02557,8.555787,686.463,1.701009,2.934866,0.03794849,0.9439008,0.9259032,0,0,-4.59323,0.3068189,265.065,355.5256,281.4044,-90.6049,-0.1442504,310.2891,-49.24109,149.7567,-7.955503,"NAN",0,10.32304,9.282102,3.353737,4.444097,9.87856,9.844296,0.03775541,0.0307275,-18.20529,-16.68017,-25.64347,-28.36507,-7.438181,-11.6849,43.47834,125.0815,62.71118,47.37222,266.4175,98.3194,"Kljun et al"
"2026-02-28 00:00:00",2102,0.02309637,7,36000,5.925555,7,36000,-48.76649,7,36000,-93.83804,-26.8258,-9.191594,0.6393002,"FALSE",-8.229861,0.1063395,7,0.318016,0.1448502,0.7725214,7.925013,36.64954,-6.005875,0.3920887,1.071845,8.808217,34.63957,-5.964796,0.3933178,1.138338,7.870082,38.2053,-5.50409,0.4073499,1.067687,3.141024,84.95677,7.450203,7.838753,-4.451111,0.9654989,-1.802609,0.684814,0.1078532,0.3793209,9.224515,0.6468121,227,4.83864,4.802271,202.047,7.022492,24.95303,9.192796,687.1807,2.038533,3.022786,0.05158619,0.9438584,0.9259348,0,0,-4.565402,0.2663132,262.5312,351.5375,280.6113,-89.14877,-0.1424396,331.8657,-56.64994,164.7584,-7.939682,"NAN",0,9.920241,8.672945,3.331181,4.421916,9.448987,9.302791,0.03713208,0.03008875,-18.39091,-16.8775,-25.18379,-28.46782,-6.792878,-11.59031,43.34074,124.7389,62.52172,47.22818,266.4175,98.30635,"Kljun et al"
"2026-02-28 01:00:00",2103,0.01712213,7,36000,5.653238,7,36000,-54.44103,7,36000,-92.6302,-25.41147,-7.916208,0.7258066,"FALSE",-9.630061,0.1322625,7,0.3544213,0.1448848,0.7901171,7.537153,38.50735,-5.689993,0.4016208,1.043349,8.446307,36.3275,-5.647538,0.4029186,1.110215,7.475819,40.16931,-5.187299,0.4172502,1.038931,3.221825,84.95894,7.072967,7.467376,-4.591328,1.011219,-2.058113,0.6307614,0.121774,0.3997621,8.872199,0.4158494,227,5.069161,5.031483,204.145,6.983346,22.85498,8.899821,687.0794,1.491227,3.100474,0.03073847,0.9438404,0.9258168,0,0,-4.327218,0.4333181,261.436,349.3057,280.1646,-88.00563,-0.1359664,185.534,-59.56458,5.760655,-7.924009,"NAN",0,9.52178,8.11941,3.330171,4.399403,9.045035,8.797673,0.03653333,0.02943083,-18.25812,-16.73241,-25.45935,-25.36359,-7.201236,-8.631181,45.20654,129.642,65.13685,49.21151,266.4175,98.39975,"Kljun et al"
"2026-02-28 02:00:00",2104,0.01850121,7,36000,3.864601,7,36000,-35.17068,7,36000,-91.78212,-25.05465,-7.500548,0.4691634,"FALSE",-9.100729,0.05430232,7,0.2268123,0.1458956,0.3268784,6.830465,40.75207,-5.587733,0.4047674,0.9942682,7.718257,38.48358,-5.546132,0.4060486,1.056825,6.798201,42.11015,-5.182661,0.4174027,0.9920391,3.230814,84.96625,6.507763,6.78423,-3.499751,0.5994593,-1.739649,0.4559472,0.09854449,0.2941386,8.146379,0.5391359,227,3.928108,3.908292,206.431,5.753076,20.56903,6.728441,688.0644,1.463297,3.132675,0.03921777,0.9439961,0.926084,0,0,-4.525679,0.2614502,258.6666,345.6616,279.4327,-87.14222,-0.1472304,27.30847,-56.79513,-165.2377,-7.908172,"NAN",0,9.196009,7.624815,3.27526,4.374347,8.676768,8.346733,0.03599916,0.02884153,-18.27671,-16.83149,-23.26971,-26.83959,-4.993003,-10.00809,40.54216,117.793,58.66951,44.29915,266.4175,98.00911,"Kljun et al"
"2026-02-28 03:00:00",2105,0.02126848,8,36000,-0.2644193,9,36000,-13.15815,8,36000,-89.89919,-28.10122,-9.051291,0.2172008,"FALSE",49.76243,0.02735017,7,0.1607297,0.07679595,0.3103004,6.03647,43.6005,-5.438669,0.4094181,0.9419531,6.902719,41.22731,-5.397925,0.410684,1.000316,6.010026,44.71687,-5.122284,0.4193267,0.9401477,3.254938,84.97802,5.896316,6.001589,-2.776607,0.5710073,-1.060451,0.5042167,0.04344787,0.200791,7.334414,0.8347411,227,3.020116,2.972219,200.9031,10.20073,26.09692,6.169956,689.1033,2.326355,3.177784,0.06463175,0.9440578,0.9261187,0,0,-4.427486,0.2145305,255.7006,340.9577,278.4809,-85.42444,-0.1672638,49.06802,-49.47614,-150.2358,-7.892409,"NAN",0,8.874105,7.027372,3.286053,4.358639,8.306803,7.891732,0.03548916,0.02827597,-19.65775,-18.44211,-25.89735,-30.30508,-6.239608,-11.86297,43.2596,1630.278,193.1188,116.6466,266.4175,63.30893,"KormannMeixner"
"2026-02-28 04:00:00",2106,0.01345959,7,36000,2.38829,7,36000,-27.33911,7,36000,-77.7397,-27.18951,-7.959195,0.493585,"FALSE",-11.44715,0.03377485,7,0.1784729,0.143472,0.316688,5.508714,45.2914,-5.398409,0.4106549,0.9073234,6.405776,42.72197,-5.356114,0.4119738,0.9657334,5.458798,46.50528,-5.092956,0.4202638,0.9041401,3.268614,84.9442,5.537596,5.482993,-3.182513,0.5647571,-1.221588,0.5120163,0.06116368,0.2286147,6.838226,0.4829964,227,3.435429,3.408906,200.999,7.117218,26.00104,7.084651,688.7893,1.649028,3.193324,0.05252708,0.9438562,0.9258931,0,0,-3.564257,0.4346153,264.8629,338.6037,277.9946,-73.87792,-0.1371014,64.78899,-39.58626,-135.2336,-7.876702,"NAN",0,8.445848,6.45234,3.220379,4.319292,7.913673,7.407687,0.03494694,0.02771333,-19.9471,-18.51353,-28.40643,-25.97259,-8.459332,-7.459058,46.22135,2052.608,220.6467,130.7464,266.4175,59.81364,"KormannMeixner"
"2026-02-28 05:00:00",2107,0.01800547,7,36000,3.529721,7,36000,-28.10516,7,36000,-84.48936,-24.06726,-6.166835,0.4067293,"FALSE",-7.96243,0.05115082,7,0.2194754,0.1197613,0.4617723,5.0332,47.1079,-5.316972,0.4132023,0.877865,5.888998,44.54745,-5.276528,0.41447,0.931964,4.980217,48.33082,-5.024929,0.4224417,0.8745671,3.291193,84.9226,5.17494,4.996796,-3.429741,0.6718668,-1.342276,0.6310303,0.06939354,0.2719197,6.323417,0.5377552,227,3.735719,3.683056,201.3735,9.617308,25.62646,6.699277,689.689,1.881205,3.218614,0.05219278,0.9437658,0.925827,0,0,-4.010703,0.3638604,256.5967,336.7115,277.6053,-80.25108,-0.136274,76.75885,-28.4514,-120.2318,-7.860848,"NAN",0,8.114069,6.090866,3.228094,4.315944,7.566558,7.006758,0.03452028,0.02723403,-18.66149,-17.13935,-23.2389,-24.89562,-4.577404,-7.756266,42.1467,122.2391,60.96099,46.0325,266.4175,98.04745,"Kljun et al"
